http.request.uri.query,mqtt.topic,mqtt.protoname,http.request.version,mqtt.conack.flags,http.request.method,ip.dst_host,tcp.srcport,tcp.options,arp.dst.proto_ipv4,ip.src_host,arp.src.proto_ipv4,Attack_label
5,1,1,0,1,0,1812,9320,29242,0,2453,0,1
5,1,1,0,1,0,1813,14191,29525,0,2451,0,1
5,1,1,3,1,2,1812,9320,8851,0,2453,0,1
5,1,1,0,1,0,1813,14191,12301,0,2451,0,1
5,1,1,0,1,0,1812,9320,8850,0,2453,0,1
5,1,1,0,1,0,1813,14191,12302,0,2451,0,1
5,1,1,0,1,0,1812,9320,8852,0,2453,0,1
5,1,1,0,1,0,1812,9320,8853,0,2453,0,1
5,1,1,0,1,0,1812,9320,8854,0,2453,0,1
5,1,1,0,1,0,1813,14191,12303,0,2451,0,1
5,1,1,3,1,2,1812,9320,8855,0,2453,0,1
5,1,1,0,1,0,1813,14191,12304,0,2451,0,1
5,1,1,3,1,2,1812,9320,8856,0,2453,0,1
5,1,1,3,1,2,1812,9320,8857,0,2453,0,1
5,1,1,0,1,0,1813,14191,12305,0,2451,0,1
5,1,1,0,1,0,1813,14191,12306,0,2451,0,1
5,1,1,3,1,2,1812,9320,8858,0,2453,0,1
5,1,1,0,1,0,1813,14191,12307,0,2451,0,1
5,1,1,3,1,2,1812,9320,8859,0,2453,0,1
5,1,1,0,1,0,1813,14191,12308,0,2451,0,1
5,1,1,3,1,2,1812,9320,8860,0,2453,0,1
5,1,1,3,1,2,1812,9320,8861,0,2453,0,1
5,1,1,3,1,2,1812,9320,8862,0,2453,0,1
5,1,1,3,1,2,1812,9320,8863,0,2453,0,1
5,1,1,0,1,0,1813,14191,12309,0,2451,0,1
5,1,1,0,1,0,1813,14191,12310,0,2451,0,1
5,1,1,0,1,0,1813,14191,12311,0,2451,0,1
5,1,1,0,1,0,1813,14191,12312,0,2451,0,1
5,1,1,0,1,0,1813,14191,12313,0,2451,0,1
5,1,1,3,1,2,1812,9320,8864,0,2453,0,1
5,1,1,0,1,0,1813,14191,12314,0,2451,0,1
5,1,1,0,1,0,1813,14191,12315,0,2451,0,1
5,1,1,0,1,0,1813,14191,12316,0,2451,0,1
5,1,1,0,1,0,1813,14191,12317,0,2451,0,1
5,1,1,3,1,2,1812,9320,8865,0,2453,0,1
5,1,1,3,1,2,1812,9320,8866,0,2453,0,1
5,1,1,3,1,2,1812,9320,8867,0,2453,0,1
5,1,1,0,1,0,1813,14191,12318,0,2451,0,1
5,1,1,3,1,2,1812,9320,8868,0,2453,0,1
5,1,1,0,1,0,1813,14191,12319,0,2451,0,1
0,1,1,3,1,2,1812,9320,8869,0,2453,0,1
5,1,1,0,1,0,1813,14191,12320,0,2451,0,1
5,1,1,0,1,0,1813,14191,12321,0,2451,0,1
5,1,1,3,1,2,1812,9320,8870,0,2453,0,1
5,1,1,0,1,0,1813,14191,12322,0,2451,0,1
5,1,1,3,1,2,1812,9320,8871,0,2453,0,1
5,1,1,0,1,0,1813,14191,12323,0,2451,0,1
5,1,1,0,1,0,1813,14191,12324,0,2451,0,1
5,1,1,3,1,2,1812,9320,8872,0,2453,0,1
5,1,1,3,1,2,1812,9320,8873,0,2453,0,1
5,1,1,3,1,2,1812,9320,8874,0,2453,0,1
5,1,1,0,1,0,1813,14191,12325,0,2451,0,1
5,1,1,3,1,2,1812,9320,8875,0,2453,0,1
5,1,1,0,1,0,1813,14191,12326,0,2451,0,1
5,1,1,3,1,2,1812,9320,8876,0,2453,0,1
5,1,1,0,1,0,1813,14191,12327,0,2451,0,1
5,1,1,0,1,0,1813,14191,12328,0,2451,0,1
5,1,1,0,1,0,1813,14191,12329,0,2451,0,1
5,1,1,3,1,2,1812,9320,8877,0,2453,0,1
5,1,1,3,1,2,1812,9320,8878,0,2453,0,1
5,1,1,3,1,2,1812,9320,8879,0,2453,0,1
5,1,1,0,1,0,1813,14191,12330,0,2451,0,1
5,1,1,0,1,0,1813,14191,12331,0,2451,0,1
5,1,1,3,1,2,1812,9320,8880,0,2453,0,1
5,1,1,3,1,2,1812,9320,8881,0,2453,0,1
5,1,1,3,1,2,1812,9320,8882,0,2453,0,1
5,1,1,0,1,0,1813,14191,12332,0,2451,0,1
5,1,1,0,1,0,1813,14191,12333,0,2451,0,1
5,1,1,0,1,0,1813,14191,29526,0,2451,0,1
5,1,1,3,1,2,1812,9321,8883,0,2453,0,1
5,1,1,0,1,0,1813,14191,12334,0,2451,0,1
5,1,1,0,1,0,1813,14191,12334,0,2451,0,1
5,1,1,0,1,0,1812,9321,8883,0,2453,0,1
5,1,1,0,1,0,1813,14191,12335,0,2451,0,1
5,1,1,0,1,0,1812,9321,8884,0,2453,0,1
1017,1,1,3,1,2,1812,9321,8885,0,2453,0,1
5,1,1,0,1,0,1813,14191,12336,0,2451,0,1
122,1,1,3,1,2,1812,9321,8886,0,2453,0,1
5,1,1,0,1,0,1813,14191,12337,0,2451,0,1
125,1,1,3,1,2,1812,9321,8887,0,2453,0,1
5,1,1,0,1,0,1813,14191,12338,0,2451,0,1
126,1,1,3,1,2,1812,9321,8888,0,2453,0,1
5,1,1,0,1,0,1813,14191,12339,0,2451,0,1
5,1,1,3,1,2,1812,9321,8889,0,2453,0,1
5,1,1,3,1,2,1812,9321,8890,0,2453,0,1
5,1,1,3,1,2,1812,9321,8891,0,2453,0,1
5,1,1,0,1,0,1813,14191,12340,0,2451,0,1
5,1,1,0,1,0,1813,14191,12341,0,2451,0,1
5,1,1,3,1,2,1812,9321,8892,0,2453,0,1
985,1,1,3,1,2,1812,9321,8893,0,2453,0,1
318,1,1,3,1,2,1812,9321,8894,0,2453,0,1
5,1,1,0,1,0,1813,14191,12342,0,2451,0,1
295,1,1,3,1,2,1812,9321,8895,0,2453,0,1
5,1,1,0,1,0,1813,14191,12343,0,2451,0,1
5,1,1,0,1,0,1813,14191,12344,0,2451,0,1
5,1,1,0,1,0,1813,14191,12345,0,2451,0,1
208,1,1,3,1,2,1812,9321,8896,0,2453,0,1
5,1,1,0,1,0,1813,14191,12346,0,2451,0,1
208,1,1,3,1,2,1812,9321,8897,0,2453,0,1
208,1,1,3,1,2,1812,9321,8898,0,2453,0,1
5,1,1,0,1,0,1813,14191,12347,0,2451,0,1
5,1,1,3,1,2,1812,9321,8899,0,2453,0,1
5,1,1,3,1,2,1812,9321,8900,0,2453,0,1
5,1,1,0,1,0,1813,14191,12348,0,2451,0,1
5,1,1,3,1,2,1812,9321,8901,0,2453,0,1
5,1,1,0,1,0,1813,14191,12349,0,2451,0,1
5,1,1,0,1,0,1813,14191,12350,0,2451,0,1
5,1,1,0,1,0,1813,14191,12351,0,2451,0,1
5,1,1,0,1,0,1813,14191,12352,0,2451,0,1
5,1,1,3,1,2,1812,9321,8902,0,2453,0,1
5,1,1,0,1,0,1813,14191,12353,0,2451,0,1
5,1,1,0,1,0,1813,14191,12354,0,2451,0,1
5,1,1,0,1,0,1813,14191,12355,0,2451,0,1
5,1,1,0,1,0,1813,14191,12356,0,2451,0,1
5,1,1,0,1,0,1813,14191,12357,0,2451,0,1
5,1,1,0,1,0,1813,14191,12358,0,2451,0,1
1101,1,1,3,1,2,1812,9321,8903,0,2453,0,1
73,1,1,3,1,2,1812,9321,8904,0,2453,0,1
5,1,1,0,1,0,1813,14191,12359,0,2451,0,1
73,1,1,3,1,2,1812,9321,8905,0,2453,0,1
5,1,1,3,1,2,1812,9321,8906,0,2453,0,1
171,1,1,3,1,2,1812,9321,8907,0,2453,0,1
774,1,1,3,1,2,1812,9321,8908,0,2453,0,1
5,1,1,0,1,0,1813,14191,12360,0,2451,0,1
5,1,1,3,1,2,1812,9321,8909,0,2453,0,1
293,1,1,3,1,2,1812,9321,8910,0,2453,0,1
294,1,1,3,1,2,1812,9321,8911,0,2453,0,1
294,1,1,3,1,2,1812,9321,8912,0,2453,0,1
5,1,1,0,1,0,1813,14191,12361,0,2451,0,1
5,1,1,0,1,0,1813,14191,12362,0,2451,0,1
233,1,1,3,1,2,1812,9321,8913,0,2453,0,1
5,1,1,0,1,0,1813,14191,12363,0,2451,0,1
5,1,1,0,1,0,1813,14191,12364,0,2451,0,1
960,1,1,3,1,2,1812,9321,8914,0,2453,0,1
872,1,1,3,1,2,1812,9321,8915,0,2453,0,1
5,1,1,0,1,0,1813,14191,12365,0,2451,0,1
5,1,1,0,1,0,1813,14191,12366,0,2451,0,1
1111,1,1,3,1,2,1812,9321,8916,0,2453,0,1
5,1,1,0,1,0,1813,14191,12367,0,2451,0,1
5,1,1,0,1,0,1813,14191,12368,0,2451,0,1
5,1,1,0,1,0,1813,14191,12369,0,2451,0,1
1111,1,1,3,1,2,1812,9322,8918,0,2453,0,1
5,1,1,0,1,0,1812,9322,8917,0,2453,0,1
5,1,1,0,1,0,1813,14191,12370,0,2451,0,1
1111,1,1,3,1,2,1812,9322,8919,0,2453,0,1
5,1,1,0,1,0,1813,14191,12371,0,2451,0,1
5,1,1,3,1,2,1812,9322,8922,0,2453,0,1
5,1,1,0,1,0,1812,9322,8920,0,2453,0,1
5,1,1,0,1,0,1812,9322,8921,0,2453,0,1
5,1,1,0,1,0,1813,14191,12372,0,2451,0,1
282,1,1,3,1,2,1812,9322,8923,0,2453,0,1
185,1,1,3,1,2,1812,9322,8924,0,2453,0,1
5,1,1,0,1,0,1813,14191,12373,0,2451,0,1
5,1,1,3,1,2,1812,9322,8925,0,2453,0,1
5,1,1,0,1,0,1813,14191,12374,0,2451,0,1
5,1,1,0,1,0,1813,14191,12375,0,2451,0,1
2,1,1,3,1,2,1812,9322,8926,0,2453,0,1
5,1,1,0,1,0,1813,14191,12376,0,2451,0,1
5,1,1,0,1,0,1813,14191,12377,0,2451,0,1
5,1,1,3,1,2,1812,9322,8927,0,2453,0,1
5,1,1,3,1,2,1812,9322,8928,0,2453,0,1
5,1,1,0,1,0,1813,14191,12378,0,2451,0,1
5,1,1,3,1,2,1812,9322,8929,0,2453,0,1
5,1,1,3,1,2,1812,9322,8930,0,2453,0,1
5,1,1,3,1,2,1812,9322,8931,0,2453,0,1
1038,1,1,3,1,2,1812,9322,8932,0,2453,0,1
5,1,1,0,1,0,1813,14191,12379,0,2451,0,1
5,1,1,3,1,2,1812,9322,8933,0,2453,0,1
5,1,1,0,1,0,1813,14191,12380,0,2451,0,1
239,1,1,3,1,2,1812,9322,8934,0,2453,0,1
5,1,1,0,1,0,1813,14191,12381,0,2451,0,1
1037,1,1,3,1,2,1812,9322,8935,0,2453,0,1
5,1,1,0,1,0,1813,14191,12382,0,2451,0,1
935,1,1,3,1,2,1812,9322,8936,0,2453,0,1
5,1,1,0,1,0,1813,14191,12383,0,2451,0,1
5,1,1,0,1,0,1813,14191,12384,0,2451,0,1
5,1,1,3,1,2,1812,9322,8937,0,2453,0,1
5,1,1,0,1,0,1813,14191,12385,0,2451,0,1
5,1,1,0,1,0,1813,14191,12386,0,2451,0,1
5,1,1,3,1,2,1812,9322,8938,0,2453,0,1
5,1,1,3,1,2,1812,9322,8939,0,2453,0,1
5,1,1,3,1,2,1812,9322,8940,0,2453,0,1
5,1,1,3,1,2,1812,9322,8941,0,2453,0,1
5,1,1,0,1,0,1813,14191,12387,0,2451,0,1
5,1,1,0,1,0,1813,14191,12388,0,2451,0,1
5,1,1,0,1,0,1813,14191,12389,0,2451,0,1
800,1,1,3,1,2,1812,9322,8942,0,2453,0,1
5,1,1,0,1,0,1813,14191,12390,0,2451,0,1
219,1,1,3,1,2,1812,9322,8943,0,2453,0,1
5,1,1,0,1,0,1813,14191,12391,0,2451,0,1
5,1,1,0,1,0,1813,14191,12392,0,2451,0,1
5,1,1,0,1,0,1813,14191,12393,0,2451,0,1
5,1,1,0,1,0,1813,14191,12394,0,2451,0,1
219,1,1,3,1,2,1812,9322,8944,0,2453,0,1
5,1,1,0,1,0,1813,14191,12395,0,2451,0,1
5,1,1,0,1,0,1813,14191,12396,0,2451,0,1
5,1,1,0,1,0,1812,9322,8945,0,2453,0,1
5,1,1,0,1,0,1812,9322,8946,0,2453,0,1
5,1,1,0,1,0,1813,14191,12397,0,2451,0,1
5,1,1,0,1,0,1812,9322,8947,0,2453,0,1
825,1,1,3,1,2,1812,9322,8948,0,2453,0,1
4,1,1,3,1,2,1812,9322,8949,0,2453,0,1
5,1,1,0,1,0,1813,14191,12398,0,2451,0,1
4,1,1,3,1,2,1812,9322,8950,0,2453,0,1
5,1,1,0,1,0,1813,14191,12399,0,2451,0,1
5,1,1,0,1,0,1813,14191,12400,0,2451,0,1
4,1,1,3,1,2,1812,9322,8951,0,2453,0,1
5,1,1,0,1,0,1813,14191,12401,0,2451,0,1
4,1,1,3,1,2,1812,9322,8952,0,2453,0,1
5,1,1,0,1,0,1813,14191,12402,0,2451,0,1
5,1,1,0,1,0,1813,14191,12403,0,2451,0,1
5,1,1,3,1,2,1812,9322,8953,0,2453,0,1
5,1,1,0,1,0,1813,14191,12404,0,2451,0,1
5,1,1,3,1,2,1812,9322,8954,0,2453,0,1
5,1,1,3,1,2,1812,9322,8955,0,2453,0,1
5,1,1,0,1,0,1813,14191,12405,0,2451,0,1
5,1,1,3,1,2,1812,9322,8956,0,2453,0,1
236,1,1,3,1,2,1812,9322,8957,0,2453,0,1
5,1,1,0,1,0,1813,14191,12406,0,2451,0,1
5,1,1,3,1,2,1812,9322,8958,0,2453,0,1
5,1,1,0,1,0,1813,14191,12407,0,2451,0,1
5,1,1,3,1,2,1812,9322,8959,0,2453,0,1
5,1,1,0,1,0,1813,14191,12408,0,2451,0,1
5,1,1,0,1,0,1813,14191,12409,0,2451,0,1
229,1,1,3,1,2,1812,9322,8960,0,2453,0,1
1096,1,1,3,1,2,1812,9322,8961,0,2453,0,1
5,1,1,0,1,0,1813,14191,12410,0,2451,0,1
5,1,1,0,1,0,1813,14191,12411,0,2451,0,1
1115,1,1,3,1,2,1812,9322,8962,0,2453,0,1
936,1,1,3,1,2,1812,9322,8963,0,2453,0,1
5,1,1,0,1,0,1813,14191,12412,0,2451,0,1
936,1,1,3,1,2,1812,9322,8964,0,2453,0,1
936,1,1,3,1,2,1812,9322,8965,0,2453,0,1
5,1,1,0,1,0,1813,14191,12413,0,2451,0,1
936,1,1,3,1,2,1812,9322,8966,0,2453,0,1
936,1,1,3,1,2,1812,9322,8967,0,2453,0,1
936,1,1,3,1,2,1812,9322,8968,0,2453,0,1
5,1,1,0,1,0,1813,14191,12414,0,2451,0,1
936,1,1,3,1,2,1812,9322,8969,0,2453,0,1
936,1,1,3,1,2,1812,9322,8970,0,2453,0,1
5,1,1,0,1,0,1813,14191,12415,0,2451,0,1
936,1,1,3,1,2,1812,9322,8971,0,2453,0,1
5,1,1,0,1,0,1813,14191,29527,0,2451,0,1
936,1,1,3,1,2,1812,9323,8972,0,2453,0,1
5,1,1,0,1,0,1813,14191,12416,0,2451,0,1
5,1,1,0,1,0,1812,9323,8972,0,2453,0,1
5,1,1,0,1,0,1812,9323,8973,0,2453,0,1
5,1,1,0,1,0,1813,14191,12417,0,2451,0,1
5,1,1,0,1,0,1813,14191,12418,0,2451,0,1
873,1,1,3,1,2,1812,9323,8974,0,2453,0,1
873,1,1,3,1,2,1812,9323,8975,0,2453,0,1
5,1,1,0,1,0,1813,14191,12419,0,2451,0,1
305,1,1,3,1,2,1812,9323,8976,0,2453,0,1
5,1,1,0,1,0,1813,14191,12420,0,2451,0,1
308,1,1,3,1,2,1812,9323,8977,0,2453,0,1
316,1,1,3,1,2,1812,9323,8978,0,2453,0,1
772,1,1,3,1,2,1812,9323,8979,0,2453,0,1
5,1,1,0,1,0,1813,14191,12421,0,2451,0,1
328,1,1,3,1,2,1812,9323,8980,0,2453,0,1
1100,1,1,3,1,2,1812,9323,8981,0,2453,0,1
5,1,1,0,1,0,1813,14191,12422,0,2451,0,1
5,1,1,0,1,0,1813,14191,12423,0,2451,0,1
1101,1,1,3,1,2,1812,9323,8982,0,2453,0,1
5,1,1,0,1,0,1813,14191,12424,0,2451,0,1
1101,1,1,3,1,2,1812,9323,8983,0,2453,0,1
1101,1,1,3,1,2,1812,9323,8984,0,2453,0,1
5,1,1,0,1,0,1813,14191,12425,0,2451,0,1
5,1,1,0,1,0,1813,14191,12426,0,2451,0,1
1068,1,1,3,1,2,1812,9323,8985,0,2453,0,1
5,1,1,3,1,2,1812,9323,8986,0,2453,0,1
5,1,1,0,1,0,1813,14191,12427,0,2451,0,1
5,1,1,0,1,0,1813,14191,12428,0,2451,0,1
205,1,1,3,1,2,1812,9323,8987,0,2453,0,1
5,1,1,0,1,0,1813,14191,12429,0,2451,0,1
5,1,1,0,1,0,1813,14191,12430,0,2451,0,1
5,1,1,0,1,0,1813,14191,12431,0,2451,0,1
5,1,1,0,1,0,1813,14191,12432,0,2451,0,1
5,1,1,0,1,0,1813,14191,12433,0,2451,0,1
4,1,1,3,1,2,1812,9323,8988,0,2453,0,1
5,1,1,0,1,0,1813,14191,12434,0,2451,0,1
4,1,1,3,1,2,1812,9323,8989,0,2453,0,1
5,1,1,0,1,0,1813,14191,12435,0,2451,0,1
4,1,1,3,1,2,1812,9323,8990,0,2453,0,1
90,1,1,3,1,2,1812,9323,8991,0,2453,0,1
117,1,1,3,1,2,1812,9323,8992,0,2453,0,1
5,1,1,3,1,2,1812,9323,8993,0,2453,0,1
5,1,1,3,1,2,1812,9323,8994,0,2453,0,1
5,1,1,3,1,2,1812,9323,8995,0,2453,0,1
5,1,1,0,1,0,1813,14191,12436,0,2451,0,1
5,1,1,0,1,0,1813,14191,12437,0,2451,0,1
5,1,1,0,1,0,1813,14191,12438,0,2451,0,1
5,1,1,3,1,2,1812,9323,8996,0,2453,0,1
5,1,1,0,1,0,1813,14191,12439,0,2451,0,1
5,1,1,3,1,2,1812,9323,8997,0,2453,0,1
5,1,1,0,1,0,1813,14191,12440,0,2451,0,1
1039,1,1,3,1,2,1812,9323,8998,0,2453,0,1
5,1,1,3,1,2,1812,9323,8999,0,2453,0,1
1054,1,1,3,1,2,1812,9323,9000,0,2453,0,1
5,1,1,0,1,0,1813,14191,12441,0,2451,0,1
5,1,1,3,1,2,1812,9323,9001,0,2453,0,1
5,1,1,0,1,0,1813,14191,12442,0,2451,0,1
5,1,1,0,1,0,1812,9323,9002,0,2453,0,1
5,1,1,0,1,0,1813,14191,12443,0,2451,0,1
5,1,1,0,1,0,1812,9323,9003,0,2453,0,1
5,1,1,3,1,2,1812,9323,9004,0,2453,0,1
5,1,1,0,1,0,1813,14191,12444,0,2451,0,1
5,1,1,3,1,2,1812,9323,9005,0,2453,0,1
5,1,1,0,1,0,1812,9323,9006,0,2453,0,1
5,1,1,3,1,2,1812,9323,9007,0,2453,0,1
5,1,1,3,1,2,1812,9323,9009,0,2453,0,1
5,1,1,0,1,0,1812,9323,9008,0,2453,0,1
5,1,1,0,1,0,1812,9323,9010,0,2453,0,1
5,1,1,3,1,2,1812,9323,9011,0,2453,0,1
5,1,1,3,1,2,1812,9323,9012,0,2453,0,1
5,1,1,0,1,0,1813,14191,12445,0,2451,0,1
5,1,1,3,1,2,1812,9323,9013,0,2453,0,1
5,1,1,0,1,0,1813,14191,12446,0,2451,0,1
5,1,1,3,1,2,1812,9323,9014,0,2453,0,1
5,1,1,0,1,0,1813,14191,12447,0,2451,0,1
920,1,1,3,1,2,1812,9323,9015,0,2453,0,1
5,1,1,0,1,0,1813,14191,12448,0,2451,0,1
5,1,1,0,1,0,1812,9323,9016,0,2453,0,1
5,1,1,0,1,0,1812,9324,29243,0,2453,0,1
134,1,1,3,1,2,1812,9324,9017,0,2453,0,1
5,1,1,0,1,0,1813,14191,12449,0,2451,0,1
5,1,1,0,1,0,1813,14191,12450,0,2451,0,1
5,1,1,0,1,0,1813,14191,12451,0,2451,0,1
5,1,1,0,1,0,1813,14191,12451,0,2451,0,1
5,1,1,0,1,0,1812,9324,9018,0,2453,0,1
5,1,1,3,1,2,1812,9324,9019,0,2453,0,1
5,1,1,0,1,0,1813,14191,12452,0,2451,0,1
5,1,1,0,1,0,1813,14191,12452,0,2451,0,1
5,1,1,3,1,2,1812,9324,9020,0,2453,0,1
5,1,1,0,1,0,1813,14191,12453,0,2451,0,1
5,1,1,3,1,2,1812,9324,9021,0,2453,0,1
5,1,1,0,1,0,1813,14191,12454,0,2451,0,1
5,1,1,0,1,0,1813,14191,12455,0,2451,0,1
5,1,1,0,1,0,1813,14191,12456,0,2451,0,1
5,1,1,3,1,2,1812,9324,9022,0,2453,0,1
5,1,1,0,1,0,1813,14191,12457,0,2451,0,1
5,1,1,0,1,0,1813,14191,12458,0,2451,0,1
5,1,1,3,1,2,1812,9324,9023,0,2453,0,1
5,1,1,0,1,0,1813,14191,12459,0,2451,0,1
5,1,1,0,1,0,1813,14191,12460,0,2451,0,1
5,1,1,3,1,2,1812,9324,9024,0,2453,0,1
5,1,1,3,1,2,1812,9324,9025,0,2453,0,1
5,1,1,0,1,0,1813,14191,12461,0,2451,0,1
5,1,1,3,1,2,1812,9324,9026,0,2453,0,1
5,1,1,0,1,0,1813,14191,12462,0,2451,0,1
5,1,1,3,1,2,1812,9324,9027,0,2453,0,1
5,1,1,0,1,0,1813,14191,12463,0,2451,0,1
5,1,1,3,1,2,1812,9324,9028,0,2453,0,1
5,1,1,0,1,0,1813,14191,12464,0,2451,0,1
5,1,1,3,1,2,1812,9324,9030,0,2453,0,1
5,1,1,0,1,0,1813,14191,12465,0,2451,0,1
5,1,1,0,1,0,1812,9324,9029,0,2453,0,1
5,1,1,0,1,0,1812,9324,9031,0,2453,0,1
5,1,1,0,1,0,0,1,0,0,0,0,1
5,1,1,3,1,2,1812,9324,9032,0,2453,0,1
5,1,1,0,1,0,1813,14191,12466,0,2451,0,1
5,1,1,3,1,2,1812,9324,9033,0,2453,0,1
5,1,1,0,1,0,1813,14191,12467,0,2451,0,1
5,1,1,0,1,0,1813,14191,12468,0,2451,0,1
5,1,1,0,1,0,1813,14191,12469,0,2451,0,1
5,1,1,3,1,2,1812,9324,9034,0,2453,0,1
5,1,1,0,1,0,1813,14191,12470,0,2451,0,1
5,1,1,0,1,0,1812,9324,9035,0,2453,0,1
5,1,1,3,1,2,1812,9324,9036,0,2453,0,1
5,1,1,3,1,2,1812,9324,9037,0,2453,0,1
5,1,1,0,1,0,1813,14191,12471,0,2451,0,1
5,1,1,0,1,0,1813,14191,12472,0,2451,0,1
5,1,1,0,1,0,1813,14191,12473,0,2451,0,1
5,1,1,0,1,0,1813,14191,12474,0,2451,0,1
5,1,1,0,1,0,1813,14191,12475,0,2451,0,1
5,1,1,3,1,2,1812,9324,9038,0,2453,0,1
5,1,1,0,1,0,1813,14191,12476,0,2451,0,1
5,1,1,3,1,2,1812,9324,9039,0,2453,0,1
5,1,1,0,1,0,1813,14191,12477,0,2451,0,1
5,1,1,0,1,0,1813,14191,12478,0,2451,0,1
5,1,1,0,1,0,1813,14191,12479,0,2451,0,1
5,1,1,3,1,2,1812,9324,9040,0,2453,0,1
5,1,1,3,1,2,1812,9324,9041,0,2453,0,1
5,1,1,3,1,2,1812,9324,9042,0,2453,0,1
5,1,1,3,1,2,1812,9324,9043,0,2453,0,1
5,1,1,3,1,2,1812,9324,9044,0,2453,0,1
5,1,1,0,1,0,1813,14191,12480,0,2451,0,1
5,1,1,0,1,0,1813,14191,12481,0,2451,0,1
5,1,1,0,1,0,1813,14191,12482,0,2451,0,1
5,1,1,0,1,0,1813,14191,12483,0,2451,0,1
1036,1,1,3,1,2,1812,9324,9045,0,2453,0,1
5,1,1,3,1,2,1812,9324,9046,0,2453,0,1
5,1,1,0,1,0,1813,14191,12484,0,2451,0,1
5,1,1,0,1,0,1813,14191,12485,0,2451,0,1
5,1,1,3,1,2,1812,9324,9047,0,2453,0,1
5,1,1,0,1,0,1813,14191,12486,0,2451,0,1
5,1,1,0,1,0,1813,14191,12487,0,2451,0,1
5,1,1,3,1,2,1812,9324,9048,0,2453,0,1
5,1,1,0,1,0,1813,14191,12488,0,2451,0,1
1034,1,1,3,1,2,1812,9324,9049,0,2453,0,1
1035,1,1,3,1,2,1812,9324,9050,0,2453,0,1
5,1,1,0,1,0,1813,14191,12489,0,2451,0,1
232,1,1,3,1,2,1812,9324,9051,0,2453,0,1
5,1,1,0,1,0,1813,14191,12490,0,2451,0,1
5,1,1,3,1,2,1812,9324,9052,0,2453,0,1
5,1,1,3,1,2,1812,9324,9053,0,2453,0,1
5,1,1,0,1,0,1813,14191,12491,0,2451,0,1
5,1,1,3,1,2,1812,9324,9054,0,2453,0,1
5,1,1,0,1,0,1813,14191,12492,0,2451,0,1
5,1,1,0,1,0,1813,14191,12493,0,2451,0,1
5,1,1,0,1,0,1813,14191,12494,0,2451,0,1
5,1,1,0,1,0,1813,14191,12495,0,2451,0,1
5,1,1,0,1,0,1813,14191,12496,0,2451,0,1
5,1,1,0,1,0,1813,14191,12497,0,2451,0,1
5,1,1,0,1,0,1812,9325,9055,0,2453,0,1
5,1,1,0,1,0,1812,9325,9056,0,2453,0,1
5,1,1,3,1,2,1812,9325,9057,0,2453,0,1
5,1,1,3,1,2,1812,9325,9058,0,2453,0,1
5,1,1,0,1,0,1813,14191,12498,0,2451,0,1
5,1,1,0,1,0,1813,14191,12499,0,2451,0,1
5,1,1,3,1,2,1812,9325,9059,0,2453,0,1
5,1,1,0,1,0,1813,14191,12500,0,2451,0,1
5,1,1,0,1,0,1813,14191,12501,0,2451,0,1
5,1,1,0,1,0,1813,14191,12502,0,2451,0,1
5,1,1,3,1,2,1812,9325,9060,0,2453,0,1
5,1,1,3,1,3,1812,9325,9061,0,2453,0,1
5,1,1,0,1,0,1813,14191,12503,0,2451,0,1
5,1,1,3,1,2,1812,9325,9062,0,2453,0,1
5,1,1,0,1,0,1813,14191,12504,0,2451,0,1
5,1,1,0,1,0,1813,14191,12505,0,2451,0,1
5,1,1,3,1,2,1812,9325,9063,0,2453,0,1
5,1,1,0,1,0,1813,14191,12506,0,2451,0,1
5,1,1,0,1,0,1813,14191,12507,0,2451,0,1
5,1,1,3,1,2,1812,9325,9064,0,2453,0,1
5,1,1,0,1,0,1813,14191,12508,0,2451,0,1
5,1,1,3,1,2,1812,9325,9065,0,2453,0,1
5,1,1,0,1,0,1813,14191,12509,0,2451,0,1
5,1,1,3,1,2,1812,9325,9066,0,2453,0,1
5,1,1,3,1,2,1812,9325,9067,0,2453,0,1
5,1,1,0,1,0,1813,14191,12510,0,2451,0,1
5,1,1,3,1,2,1812,9325,9068,0,2453,0,1
5,1,1,3,1,2,1812,9325,9069,0,2453,0,1
5,1,1,3,1,2,1812,9325,9070,0,2453,0,1
5,1,1,3,1,2,1812,9325,9071,0,2453,0,1
5,1,1,3,1,2,1812,9325,9072,0,2453,0,1
5,1,1,3,1,2,1812,9325,9073,0,2453,0,1
5,1,1,3,1,2,1812,9325,9074,0,2453,0,1
5,1,1,3,1,2,1812,9325,9075,0,2453,0,1
5,1,1,0,1,0,1813,14191,12511,0,2451,0,1
5,1,1,0,1,0,1813,14191,12512,0,2451,0,1
5,1,1,3,1,2,1812,9325,9076,0,2453,0,1
5,1,1,0,1,0,1813,14191,12513,0,2451,0,1
5,1,1,3,1,2,1812,9325,9077,0,2453,0,1
5,1,1,0,1,0,1813,14191,12514,0,2451,0,1
5,1,1,0,1,0,1813,14191,12515,0,2451,0,1
5,1,1,3,1,2,1812,9325,9078,0,2453,0,1
5,1,1,0,1,0,1813,14191,12516,0,2451,0,1
5,1,1,0,1,0,1813,14191,12517,0,2451,0,1
5,1,1,3,1,2,1812,9325,9079,0,2453,0,1
5,1,1,0,1,0,1813,14191,12518,0,2451,0,1
5,1,1,3,1,2,1812,9325,9080,0,2453,0,1
5,1,1,0,1,0,1813,14191,12519,0,2451,0,1
5,1,1,0,1,0,1813,14191,12520,0,2451,0,1
